phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6556837,http://fb-recovery-10000076934-it.tk/update_security.htm,http://www.phishtank.com/phish_detail.php?phish_id=6556837,2020-05-09T19:11:20+00:00,yes,2020-05-09T19:12:37+00:00,yes,Facebook
6413782,https://mysp.ac/4XLQ3?idtrack=uOgT0HRE,http://www.phishtank.com/phish_detail.php?phish_id=6413782,2020-02-21T18:16:02+00:00,yes,2020-02-22T23:14:43+00:00,yes,Other
6237386,https://disq.us/?url=https%3A%2F%2Fcompte-suspendu483.tk%2Fcaptcha%2F&key=uoUEJqMFVkrmu_Mnfmlqeg,http://www.phishtank.com/phish_detail.php?phish_id=6237386,2019-10-12T18:24:24+00:00,yes,2019-10-17T21:17:22+00:00,yes,PayPal
6545114,http://c1781279.ferozo.com/LOGIN/postale/id,http://www.phishtank.com/phish_detail.php?phish_id=6545114,2020-05-04T02:02:54+00:00,yes,2020-05-04T02:07:45+00:00,yes,Other
5695667,http://medamiaudette.getenjoyment.net/,http://www.phishtank.com/phish_detail.php?phish_id=5695667,2018-06-18T05:02:22+00:00,yes,2018-06-18T19:47:53+00:00,yes,Orange
6513856,http://advonationusa.com/wp-image/1/service/myaccount/index.php?cmd=login_submit&amp;id=a7b0fd0115653b3e4d0a6e9de7f47474a7b0fd0115653b3e4d0a6e9de7f47474&amp;session=a7b0fd0115653b3e4d0a6e9de7f47474a7b0fd0115653b3e4d0a6e9de7f47474,http://www.phishtank.com/phish_detail.php?phish_id=6513856,2020-04-18T21:01:30+00:00,yes,2020-04-18T21:09:14+00:00,yes,Other
6530340,https://caribconnectlaw.com/wp-admin/includes/kobo/DHL/portal,http://www.phishtank.com/phish_detail.php?phish_id=6530340,2020-04-26T16:06:27+00:00,yes,2020-04-26T16:07:44+00:00,yes,Other
6456952,http://paii.com.co/.de/,http://www.phishtank.com/phish_detail.php?phish_id=6456952,2020-03-19T12:30:08+00:00,yes,2020-04-08T23:53:51+00:00,yes,Other
6528673,http://comoliberarhuawei.com/mon/id/pst/804f9/,http://www.phishtank.com/phish_detail.php?phish_id=6528673,2020-04-25T20:44:33+00:00,yes,2020-04-25T21:19:31+00:00,yes,Other
6074699,http://lonestarsanitation.com/wp-includes/SimplePie/Cache/zamalik/dafa/myaccount/update_billing,http://www.phishtank.com/phish_detail.php?phish_id=6074699,2019-06-12T23:00:57+00:00,yes,2019-06-12T23:07:39+00:00,yes,Other
6120865,http://electricitypak.com/fakt/css/data/17/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6120865,2019-07-15T11:29:18+00:00,yes,2019-07-20T17:17:47+00:00,yes,Microsoft
6536793,https://elonsave.life/verify/,http://www.phishtank.com/phish_detail.php?phish_id=6536793,2020-04-29T11:41:33+00:00,yes,2020-04-30T05:31:51+00:00,yes,Blockchain
6554078,http://seekthemes.com/https,http://www.phishtank.com/phish_detail.php?phish_id=6554078,2020-05-08T05:58:23+00:00,yes,2020-05-08T06:00:15+00:00,yes,Other
6151251,http://site2.20071831.brim.ru/0DysK1/linkedin/linkedIn/linkedIn%20(1)/linkedIn%20(1)/LinkedIn.html?midToken=AQHzsmwIH-erkw&amp;trk=eml-email_m2m_invite_single_01-footer-27-home&amp;trkEmail=eml-email_m2m_invite_single_01-footer-27-home-null-20fl3b~jy16hc4f~59-null-neptune/feed&amp;lipi=urn:li:page:email_email_m2m_invite_single_01;Rbk1WB6kQ/iZkL%20Z0%20KxzA==,http://www.phishtank.com/phish_detail.php?phish_id=6151251,2019-08-07T07:57:02+00:00,yes,2019-08-07T08:02:01+00:00,yes,Other
6542695,http://nectaribate.com.br/db/ch45e0nline/surf3.php,http://www.phishtank.com/phish_detail.php?phish_id=6542695,2020-05-02T11:15:20+00:00,yes,2020-05-02T11:33:10+00:00,yes,Other
6555759,https://comfortzone.com.my/https/,http://www.phishtank.com/phish_detail.php?phish_id=6555759,2020-05-09T03:30:09+00:00,yes,2020-05-09T03:30:33+00:00,yes,Other
6549890,https://iptf.ir/.well-known/acme-challenge/chase/step1.php,http://www.phishtank.com/phish_detail.php?phish_id=6549890,2020-05-06T09:07:00+00:00,yes,2020-05-06T09:22:10+00:00,yes,Other
6524688,http://complainerscla.xyz/fk/pmb.php,http://www.phishtank.com/phish_detail.php?phish_id=6524688,2020-04-23T18:06:45+00:00,yes,2020-04-27T01:59:05+00:00,yes,Other
6490358,http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=663258bfb19642620282fff4541b0379&amp;lim_session=1254a69025dc92547352de0e0077ba8f51e53289,http://www.phishtank.com/phish_detail.php?phish_id=6490358,2020-04-06T21:01:23+00:00,yes,2020-04-06T21:05:08+00:00,yes,Other
6545089,http://mensajeriagestionar.com.ar/vendor/phpunit/phpunit/src/Util/PHP/.ff.00/info/home/idxp.html?sign&amp;accountxApli-cattupApplion$updatenow&amp;cookiegtcheckyes&amp;destkcnpage&amp;fefdd,http://www.phishtank.com/phish_detail.php?phish_id=6545089,2020-05-04T02:01:15+00:00,yes,2020-05-04T02:03:52+00:00,yes,Other
6540041,http://mail.www-avilto.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6540041,2020-04-30T23:01:04+00:00,yes,2020-04-30T23:03:13+00:00,yes,Other
6498953,http://www.cashflowfxonline.com/wp-content/themes/twentytwenty/inc/toda,http://www.phishtank.com/phish_detail.php?phish_id=6498953,2020-04-11T02:16:42+00:00,yes,2020-04-19T14:01:39+00:00,yes,Other
6530734,http://help-recovery-pages.my.id/,http://www.phishtank.com/phish_detail.php?phish_id=6530734,2020-04-26T22:15:25+00:00,yes,2020-04-26T22:17:14+00:00,yes,Facebook
6519140,https://valeexpressa.com/ourtime/urtme.html,http://www.phishtank.com/phish_detail.php?phish_id=6519140,2020-04-21T11:38:30+00:00,yes,2020-04-22T17:31:39+00:00,yes,Other
6542262,https://semanagarantidamesdasmaes.com/americanas/653363445/?smartphone-samsung-galaxy-a30s-64gb-dual-chip-android-9.0-tela-6.4&skullid=369567481&cart=MzY5NTY3NDgx,http://www.phishtank.com/phish_detail.php?phish_id=6542262,2020-05-02T04:06:21+00:00,yes,2020-05-02T05:26:53+00:00,yes,Other
6502487,http://thankyoufitzpatrick.com/wp-includes/js/jquery/ui/x1x/v2/a30aa75556d14f4/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6502487,2020-04-13T14:03:10+00:00,yes,2020-04-13T14:10:37+00:00,yes,Other
3422833,http://zdravets.org/Scripts/Supplier/weblogin.html,http://www.phishtank.com/phish_detail.php?phish_id=3422833,2015-08-27T02:24:17+00:00,yes,2015-10-31T02:35:59+00:00,yes,Other
6433575,https://liderfmtocos.website.radio.br/.well-known/pki-validation/home/customer_center/customer-IDPP00C768/,http://www.phishtank.com/phish_detail.php?phish_id=6433575,2020-03-05T07:01:51+00:00,yes,2020-03-05T07:07:49+00:00,yes,Other
6537089,https://puntopet.com.ru/,http://www.phishtank.com/phish_detail.php?phish_id=6537089,2020-04-29T14:08:40+00:00,yes,2020-04-29T14:26:22+00:00,yes,ABSA Bank
6556470,https://marhenoschcap.com/connect/one/security,http://www.phishtank.com/phish_detail.php?phish_id=6556470,2020-05-09T14:09:30+00:00,yes,2020-05-09T14:33:43+00:00,yes,Other
5541954,https://tinyurl.com/sdi-latex,http://www.phishtank.com/phish_detail.php?phish_id=5541954,2018-03-21T09:35:18+00:00,yes,2018-04-18T02:25:39+00:00,yes,Other
6451385,https://sneakersytanie.pl,http://www.phishtank.com/phish_detail.php?phish_id=6451385,2020-03-15T21:48:05+00:00,yes,2020-03-18T07:36:01+00:00,yes,Other
6547267,http://villasakuraubud.com/wp-content/plugins/arsip/admin/cc3d69ed781b16bce06687822ae56e6d/signin.php?country=us-united%20states&amp;lang=en,http://www.phishtank.com/phish_detail.php?phish_id=6547267,2020-05-05T02:05:11+00:00,yes,2020-05-05T02:07:50+00:00,yes,Other
6554640,http://www.umij.org/site/_notify,http://www.phishtank.com/phish_detail.php?phish_id=6554640,2020-05-08T14:09:26+00:00,yes,2020-05-08T14:23:03+00:00,yes,Other
6541875,https://betaalpas-omgevingskeuze.info/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6541875,2020-05-01T18:18:42+00:00,yes,2020-05-01T18:19:54+00:00,yes,Rabobank
6405789,https://code.jivosite.com/widget/rowHBLFXlj,http://www.phishtank.com/phish_detail.php?phish_id=6405789,2020-02-17T12:10:38+00:00,yes,2020-02-17T12:13:52+00:00,yes,Other
6192973,http://etigroup.az/wp-content/plugins/revslider/languages/o/indexaa.php,http://www.phishtank.com/phish_detail.php?phish_id=6192973,2019-09-11T02:04:31+00:00,yes,2019-09-11T02:18:22+00:00,yes,Other
6472093,http://hostiotics.com/Update/Service/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6472093,2020-03-27T15:39:00+00:00,yes,2020-03-27T15:39:45+00:00,yes,Other
6364103,http://jokerblaz3r.com//cnt/abk%20cnt/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6364103,2020-01-20T21:43:08+00:00,yes,2020-01-24T11:18:41+00:00,yes,Other
6536318,http://pay-pal-deutschland.zxc301.com/029188/,http://www.phishtank.com/phish_detail.php?phish_id=6536318,2020-04-29T02:16:20+00:00,yes,2020-04-29T02:43:00+00:00,yes,Other
5920566,https://centrodenegociosconcepcion.cl/wp-includes/js/mediaelement/myfibank/account/,http://www.phishtank.com/phish_detail.php?phish_id=5920566,2019-01-29T14:25:59+00:00,yes,2019-01-31T05:22:04+00:00,yes,Other
6434185,http://www.ihaleile.com/delivery.b/D2017HL/u.php,http://www.phishtank.com/phish_detail.php?phish_id=6434185,2020-03-05T14:02:09+00:00,yes,2020-03-05T14:18:43+00:00,yes,Other
6536650,http://esapcepro-org.com/orange,http://www.phishtank.com/phish_detail.php?phish_id=6536650,2020-04-29T08:36:03+00:00,yes,2020-04-29T08:38:31+00:00,yes,Other
5023976,http://www.arkoch.freshsite.pl/js/google_doc/gduc/,http://www.phishtank.com/phish_detail.php?phish_id=5023976,2017-05-27T05:52:21+00:00,yes,2017-07-21T20:21:25+00:00,yes,Other
6516286,http://www.theingredients.net/mfmevs/_warning,http://www.phishtank.com/phish_detail.php?phish_id=6516286,2020-04-20T02:07:48+00:00,yes,2020-04-20T02:17:14+00:00,yes,Other
6224938,https://piano-tuning-how-to.com/m/enrol/mnet/lang/att/ACO%202/Controller,http://www.phishtank.com/phish_detail.php?phish_id=6224938,2019-10-03T22:00:32+00:00,yes,2019-10-03T22:02:12+00:00,yes,Other
6418671,https://storage.googleapis.com/fwhg9f87rgf8tgfiqhefiuhbv.appspot.com/7%20467fgt%20vve/jwh%20f8t%20gwf#bd@acadia-pharm.com,http://www.phishtank.com/phish_detail.php?phish_id=6418671,2020-02-25T19:44:45+00:00,yes,2020-02-25T19:48:06+00:00,yes,Other
6549891,https://iptf.ir/.well-known/acme-challenge/chase/step2.php,http://www.phishtank.com/phish_detail.php?phish_id=6549891,2020-05-06T09:07:04+00:00,yes,2020-05-06T09:22:10+00:00,yes,Other
6331660,http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/1b8e4abcd0717715eb607d1fc37b5f3d/view/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6331660,2019-12-23T02:00:45+00:00,yes,2019-12-23T02:03:11+00:00,yes,Other
6539017,https://ibtkar-tmuz.com/images/Wm3/start.html,http://www.phishtank.com/phish_detail.php?phish_id=6539017,2020-04-30T13:39:54+00:00,yes,2020-04-30T13:40:27+00:00,yes,Internal Revenue Service
6552083,http://jppost-gi.co/kar.html,http://www.phishtank.com/phish_detail.php?phish_id=6552083,2020-05-07T08:02:36+00:00,yes,2020-05-07T09:19:15+00:00,yes,Other
6539109,https://sites.google.com/view/guanessa/in%C3%ADcio,http://www.phishtank.com/phish_detail.php?phish_id=6539109,2020-04-30T14:04:54+00:00,yes,2020-04-30T14:07:11+00:00,yes,Banco De Brasil
6521541,https://cupommegapravoces.com/444697661/?geladeira-refrigerador-electrolux-frost-free-dw42x-380l-inox-nas-americanas&skullid=463295434&cart=NDYzMjk1NDM0,http://www.phishtank.com/phish_detail.php?phish_id=6521541,2020-04-22T12:06:53+00:00,yes,2020-05-01T22:56:52+00:00,yes,Other
6526023,"https://secure.runescape.com-zx.ru/m=weblogin/loginform481,145,884,33156348,2462",http://www.phishtank.com/phish_detail.php?phish_id=6526023,2020-04-24T12:47:23+00:00,yes,2020-04-24T13:04:02+00:00,yes,RuneScape
6512257,https://bazdoufap.blogspot.com,http://www.phishtank.com/phish_detail.php?phish_id=6512257,2020-04-17T20:22:16+00:00,yes,2020-04-23T12:10:53+00:00,yes,Other
5875881,http://chinajinfang.com/cs/,http://www.phishtank.com/phish_detail.php?phish_id=5875881,2018-12-14T08:34:21+00:00,yes,2018-12-26T05:53:50+00:00,yes,Other
6193602,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAN__iRYFuZURVNGMFBTVDZFMjFGUFhVWkM3RzZaR1JVNS4u,http://www.phishtank.com/phish_detail.php?phish_id=6193602,2019-09-11T14:22:42+00:00,yes,2019-09-17T18:47:59+00:00,yes,Other
6463174,http://brighant.com/1122?sec=Jochen%20Kuntermann...,http://www.phishtank.com/phish_detail.php?phish_id=6463174,2020-03-22T23:00:37+00:00,yes,2020-05-01T08:44:54+00:00,yes,Other
6459707,https://arenabrazileventos.com.br/Rd/red.htm,http://www.phishtank.com/phish_detail.php?phish_id=6459707,2020-03-20T17:00:25+00:00,yes,2020-03-20T17:08:53+00:00,yes,Other
6525879,https://docs.google.com/forms/d/e/1FAIpQLSdixnE99TRUm-ufiMxfETSUo5vpmZRY2plP500bW4Dl3XH8sw/viewform,http://www.phishtank.com/phish_detail.php?phish_id=6525879,2020-04-24T09:00:59+00:00,yes,2020-04-24T13:20:22+00:00,yes,Other
6509244,http://novageracaotransportes.com.br/multi-plus-resgate01/acesso-desktop,http://www.phishtank.com/phish_detail.php?phish_id=6509244,2020-04-16T12:06:56+00:00,yes,2020-04-17T14:31:05+00:00,yes,Other
6451486,https://thsyuwshakjnd666iajnxx9.com/,http://www.phishtank.com/phish_detail.php?phish_id=6451486,2020-03-16T01:02:32+00:00,yes,2020-03-16T07:56:33+00:00,yes,Other
6151910,https://visitor.constantcontact.com/manage/update/genemail?v=001MDKVK-KV0oGx0m9pen7VfbkCi3JbQH6CxWt2KJR3Sl7ocoW5oVQfUoahSSmqfCovJi8rUUzqbrt82DsT5cvElwde02cm_nJuF3Oq6Iz4P2nZS86-SHQqmjYaZMdz_jNx5lgxD8L9ZeU=,http://www.phishtank.com/phish_detail.php?phish_id=6151910,2019-08-07T16:29:27+00:00,yes,2020-04-16T00:42:55+00:00,yes,Other
6535663,http://lynshirt.com/wp-admin/PayPal/customer_center/customer-IDPP00C512/signin/signin.php?account_update=d39ad7799cf2c846b011b0f6dd39d8e2&amp;cmd=_update-information&amp;lim_session=7f30141666932f7d373f6e1fc3df8a3c54e25211,http://www.phishtank.com/phish_detail.php?phish_id=6535663,2020-04-28T21:01:13+00:00,yes,2020-04-28T21:05:55+00:00,yes,Other
6532195,http://infohuntbd.com/pp,http://www.phishtank.com/phish_detail.php?phish_id=6532195,2020-04-27T14:01:12+00:00,yes,2020-04-27T14:03:23+00:00,yes,Other
6542296,https://zonasegurobeta-viabcp.com/seguridad/premios/clientes/,http://www.phishtank.com/phish_detail.php?phish_id=6542296,2020-05-02T05:10:07+00:00,yes,2020-05-02T05:10:39+00:00,yes,Other
6298073,https://firstgraderecruitment-my.sharepoint.com:443/:b:/g/personal/joshua_pitts_firstgrade_com_au/EZSdc1nhRdBFoEZtR4E1EIgBQBWliQwmdrXbU3wS_HSVlA?e=3D4%3aev0jJc&amp;at=3D9,http://www.phishtank.com/phish_detail.php?phish_id=6298073,2019-11-28T04:59:32+00:00,yes,2019-12-11T10:44:39+00:00,yes,Other
6399107,http://wriot-alternate.app.link/?Aeuifgwquogfe,http://www.phishtank.com/phish_detail.php?phish_id=6399107,2020-02-12T20:02:04+00:00,yes,2020-02-27T12:51:38+00:00,yes,Other
6546526,http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mja4mzewnzmwnw==mja4mzewnzmwnw==,http://www.phishtank.com/phish_detail.php?phish_id=6546526,2020-05-04T17:00:58+00:00,yes,2020-05-04T17:26:43+00:00,yes,Other
6517283,https://ee-billing-support.ee-billing-details.com/,http://www.phishtank.com/phish_detail.php?phish_id=6517283,2020-04-20T14:03:32+00:00,yes,2020-04-20T14:10:30+00:00,yes,Other
6550310,https://ict.rongovarsity.ac.ke/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6550310,2020-05-06T14:05:52+00:00,yes,2020-05-06T14:26:26+00:00,yes,Other
5738367,http://abcd.idknet.com/,http://www.phishtank.com/phish_detail.php?phish_id=5738367,2018-08-03T07:38:47+00:00,yes,2018-08-03T23:18:41+00:00,yes,Other
6524094,https://touchbase.tools/https,http://www.phishtank.com/phish_detail.php?phish_id=6524094,2020-04-23T14:09:18+00:00,yes,2020-04-23T14:29:45+00:00,yes,Other
6491297,https://innoaura.com/Guf1/mail.ru/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6491297,2020-04-07T12:13:28+00:00,yes,2020-04-07T12:38:17+00:00,yes,Other
5605840,http://interoptika.hu/mail/,http://www.phishtank.com/phish_detail.php?phish_id=5605840,2018-04-28T19:18:12+00:00,yes,2018-05-08T17:44:49+00:00,yes,PayPal
6541073,https://steamthiou.tk/,http://www.phishtank.com/phish_detail.php?phish_id=6541073,2020-05-01T12:55:56+00:00,yes,2020-05-01T12:58:35+00:00,yes,Steam
6519291,http://golfballsonline.com/assets/language/location0.html,http://www.phishtank.com/phish_detail.php?phish_id=6519291,2020-04-21T14:01:38+00:00,yes,2020-04-21T14:05:25+00:00,yes,Other
5376043,http://cazanele-dunarii.ro/wp-content/themes/twentyfifteen/js/china/index.php?login=acesy@hanmal.net/?,http://www.phishtank.com/phish_detail.php?phish_id=5376043,2017-12-10T23:40:44+00:00,yes,2018-02-03T00:24:51+00:00,yes,Other
4706462,http://rcinternational.us/wp-includes/images/seniorpeoplemeet.html,http://www.phishtank.com/phish_detail.php?phish_id=4706462,2016-12-26T13:23:40+00:00,yes,2017-05-04T16:43:25+00:00,yes,Other
6532524,https://firebasestorage.googleapis.com/v0/b/onlineupdatebase3456.appspot.com/o/sm123%2Findex.htm?alt=media&token=158cbd55-4c67-4ef6-b13f-d69aba854f3a#landman56@att.net,http://www.phishtank.com/phish_detail.php?phish_id=6532524,2020-04-27T15:34:37+00:00,yes,2020-04-27T15:36:05+00:00,yes,Other
6542465,http://175.107.206.134/wp-content/plugins/rbcbank19/rbcgi3m01.php?f21=ib&amp;f22=ib&amp;f7=ib&amp;language=english&amp;request=clientsignin&amp;rbaccess=&amp;rbcgi3m01?f6=1,http://www.phishtank.com/phish_detail.php?phish_id=6542465,2020-05-02T11:00:37+00:00,yes,2020-05-02T11:03:07+00:00,yes,Other
6540302,http://ricecretin.com/index/DocumentDropBox/pdf/DocumentDropBox/DocumentDropBox/,http://www.phishtank.com/phish_detail.php?phish_id=6540302,2020-05-01T02:01:57+00:00,yes,2020-05-01T02:05:14+00:00,yes,Other
6540403,http://www.verificacaoitau.com/confirmacao,http://www.phishtank.com/phish_detail.php?phish_id=6540403,2020-05-01T02:10:12+00:00,yes,2020-05-01T02:20:55+00:00,yes,Other
6448843,https://atriumlandscape-my.sharepoint.com/personal/sue_atriumlandscape_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=f77IhHc%2fxkig6gfHQIdDOGtmJQoXm0%2fq%2bB2EUyiF%2bRI%3d&docid=1_1c9c826e0945c4aae87a3cf1547b535ab&wdFormId=%7B3565FD77%2DD37D%2D4CCF%2DB660%2D25CB35A12799%7D&action=formsubmit&cid=f76562aa-9283-40ef-8ac9-15e5e7722d9b,http://www.phishtank.com/phish_detail.php?phish_id=6448843,2020-03-13T18:37:47+00:00,yes,2020-04-28T22:30:17+00:00,yes,Other
6493284,https://storage.googleapis.com/aionos-oystered-209133149/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6493284,2020-04-08T07:06:59+00:00,yes,2020-04-08T10:17:50+00:00,yes,Other
6514716,http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&amp;account_update=7fa1081401b8f44abfe1a9beb342c1e4&amp;lim_session=f2a6e56b12a3ee09775677a7f1f8dfdaa43896c3,http://www.phishtank.com/phish_detail.php?phish_id=6514716,2020-04-19T09:02:32+00:00,yes,2020-04-19T13:01:53+00:00,yes,Other
6552345,https://emmerentia.net.za/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit,http://www.phishtank.com/phish_detail.php?phish_id=6552345,2020-05-07T12:01:59+00:00,yes,2020-05-07T12:09:20+00:00,yes,Other
6554580,http://www.entraegypt.com/js/,http://www.phishtank.com/phish_detail.php?phish_id=6554580,2020-05-08T14:04:12+00:00,yes,2020-05-08T14:12:10+00:00,yes,Other
6527773,https://formulatreinamentos.com.br/https/34.237.113.1136414/sucursalpersonas.transaccionesbancolombia.com/mua/index.html,http://www.phishtank.com/phish_detail.php?phish_id=6527773,2020-04-25T15:32:31+00:00,yes,2020-04-25T15:33:35+00:00,yes,Other
6530974,http://www.gioielleriagibertini.com/.well-known/pki-validation/Votre-Compte/posta-le/fbs,http://www.phishtank.com/phish_detail.php?phish_id=6530974,2020-04-27T01:01:02+00:00,yes,2020-05-05T08:16:06+00:00,yes,Other
6555887,https://kadubeureum-serang.desa.id/wp-content/auto/autolink/autolinkauto/mailboxx/mailbox/index.php?email=_xxx@yyy.com____,http://www.phishtank.com/phish_detail.php?phish_id=6555887,2020-05-09T07:03:57+00:00,yes,2020-05-09T07:08:36+00:00,yes,Other
4985589,http://tsuzuki.co.id/model/jeff/chinavali/index.php,http://www.phishtank.com/phish_detail.php?phish_id=4985589,2017-05-06T22:02:33+00:00,yes,2017-06-13T21:08:21+00:00,yes,Other
6554504,https://mythree.xyz/billing,http://www.phishtank.com/phish_detail.php?phish_id=6554504,2020-05-08T13:44:37+00:00,yes,2020-05-09T11:37:59+00:00,yes,Three
6251494,http://www.mncelektronik.com/pp/account/check/Support/ID-NUMB731/myaccount/signin,http://www.phishtank.com/phish_detail.php?phish_id=6251494,2019-10-24T13:01:28+00:00,yes,2019-10-24T13:10:58+00:00,yes,Other
6314972,http://southcountyclassified.com/wp-includes/chtayd_ikfdn/69835de92809a31cee224056335cbb38/view/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6314972,2019-12-10T15:01:31+00:00,yes,2019-12-10T15:16:23+00:00,yes,Other
6515650,http://china-steelpiling.com/blog/wp-content/themes/twentyfifteen/retromorphosis/sinecure_pawkily.html,http://www.phishtank.com/phish_detail.php?phish_id=6515650,2020-04-19T16:10:47+00:00,yes,2020-04-19T16:12:10+00:00,yes,Other
6539282,https://adelahidalgo.com/wps-home/common-response_review,http://www.phishtank.com/phish_detail.php?phish_id=6539282,2020-04-30T15:00:44+00:00,yes,2020-04-30T15:23:38+00:00,yes,Other
6524134,http://qrxhskj.cluster028.hosting.ovh.net/impots/remboursement/id8327732098784.3782/client/dossier=9839822/past=3904903992003/gouvernement/opensnrc/paiement/service/f32b30c2a289bfca2c9857ffc5871ac8/,http://www.phishtank.com/phish_detail.php?phish_id=6524134,2020-04-23T14:11:23+00:00,yes,2020-04-23T14:37:22+00:00,yes,Other
6544734,"https://quarentena-magazine.com/magalu/785188169/?fritadeira-el%C3%A9trica-sem-%C3%93leo-air-fryer-mondial-af-25-family-3,2-l-inoxpreta-com-timer-&skullid=170639387&cart=MTcwNjM5Mzg3",http://www.phishtank.com/phish_detail.php?phish_id=6544734,2020-05-03T20:31:54+00:00,yes,2020-05-06T02:27:45+00:00,yes,Other
6530431,http://a1kz.jammyads.com/jmd:g4543283084tjpb33tnw64xca2z0zfrsgw,http://www.phishtank.com/phish_detail.php?phish_id=6530431,2020-04-26T16:59:50+00:00,yes,2020-04-26T17:01:11+00:00,yes,Other
3862352,http://duluxshop.lk/app/App/e895fa4749c315fc35996e5a3f34b67c/,http://www.phishtank.com/phish_detail.php?phish_id=3862352,2016-02-28T00:25:32+00:00,yes,2016-05-15T19:15:09+00:00,yes,Other
6553692,https://www.bolsadoconsorcio.com.br/logos_pre_cadastro/signin/customer_center/customer_Case=IDPP00C282/myaccount/signin/?country.x=US&locale.x=en_US,http://www.phishtank.com/phish_detail.php?phish_id=6553692,2020-05-07T23:40:00+00:00,yes,2020-05-07T23:41:26+00:00,yes,PayPal
6496349,http://dearmomimokay.com/when/dren/user.php?cmd=login_submit&id=MTk2MDkzNTg4MTk2MDkzNTg4&session=MTk2MDkzNTg4MTk2MDkzNTg4,http://www.phishtank.com/phish_detail.php?phish_id=6496349,2020-04-09T17:42:44+00:00,yes,2020-05-04T06:43:14+00:00,yes,Blockchain
6421203,http://creativecombat.com/wp-admin/network/acct/login.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=Jackdavis@eureliosollutions.com&amp;fid=1&amp;fid=4&amp;rand=13InboxLightaspxn.1774256418,http://www.phishtank.com/phish_detail.php?phish_id=6421203,2020-02-27T02:08:45+00:00,yes,2020-02-27T02:24:55+00:00,yes,Other
6336310,http://organi.com.au/wp-content/themes/organi/uk/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcee9ba76b974d0afda40c9835d485628eee9ba76b974d0afda40c9835d485628e%2013.55.18.221Check%20Manually,http://www.phishtank.com/phish_detail.php?phish_id=6336310,2019-12-27T10:00:37+00:00,yes,2020-03-31T14:06:12+00:00,yes,Other
6377162,https://livestudentccc-my.sharepoint.com/personal/klambert13_student_ccc_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=I3WSxU1rX%2bIZDgBycrCkCR8CVJKsB1nftPHum8TBeiQ%3d&docid=1_1146679d440ef4a1c98cadadcb20c97d2&wdFormId=%7B204472AC%2DB96A%2D4E65%2DB5B9%2D9B06F749639B%7D,http://www.phishtank.com/phish_detail.php?phish_id=6377162,2020-01-30T12:55:05+00:00,yes,2020-02-04T06:29:14+00:00,yes,Other
6332857,https://promosurvey1.info/,http://www.phishtank.com/phish_detail.php?phish_id=6332857,2019-12-23T22:45:25+00:00,yes,2020-01-01T03:31:53+00:00,yes,Other
6499619,http://vergaralandscaping.com/download,http://www.phishtank.com/phish_detail.php?phish_id=6499619,2020-04-11T14:02:39+00:00,yes,2020-04-11T14:26:17+00:00,yes,Other
6515356,http://cafecitoperez.ivanidzakovic.com/admin/aociufd/goodl.vci/cfbbc90ef922a822c0db82588e3c31b8/view/surf2.php,http://www.phishtank.com/phish_detail.php?phish_id=6515356,2020-04-19T14:05:10+00:00,yes,2020-04-19T14:39:12+00:00,yes,Other
5857953,https://www.suesses-online.com/Obrigatorio/acessando/Inter/acessar.php,http://www.phishtank.com/phish_detail.php?phish_id=5857953,2018-11-27T17:32:15+00:00,yes,2018-11-27T17:33:47+00:00,yes,Other
6543712,https://ltaucard.com/itaucard/dados/,http://www.phishtank.com/phish_detail.php?phish_id=6543712,2020-05-03T02:03:09+00:00,yes,2020-05-03T02:10:04+00:00,yes,Other
6442576,http://destaques-offer1.com/mobile/login.php?enc=1,http://www.phishtank.com/phish_detail.php?phish_id=6442576,2020-03-10T13:09:28+00:00,yes,2020-03-10T13:10:36+00:00,yes,Other
